TransactionId,UserId,VisitYear,VisitMonth,VisitModeId,AttractionId,Rating
9896,785,2024,11,5,62,4.0
9897,1570,2020,11,2,39,1.0
9898,857,2023,2,2,11,1.0
9899,1568,2019,2,5,32,3.0
9900,852,2023,11,4,138,3.0
9901,451,2019,1,2,137,3.0
9902,1982,2020,10,4,112,4.0
9903,1053,2020,2,3,16,5.0
9904,1414,2023,1,4,103,5.0
9905,1183,2021,10,1,20,4.0
9906,719,2021,9,3,103,4.0
9907,1945,2021,2,4,6,3.0
9908,744,2022,1,5,43,3.0
9909,1987,2024,11,3,19,3.0
9910,862,2023,4,1,141,4.0
9911,46,2019,12,5,86,4.0
9912,74,2022,7,3,139,4.0
9913,1948,2019,12,3,4,4.0
9914,1056,2019,11,2,111,5.0
9915,776,2020,8,4,72,5.0
9916,1623,2023,2,3,71,3.0
9917,1235,2024,11,5,131,3.0
9918,1322,2020,5,3,8,2.0
9919,1371,2024,4,2,142,3.0
9920,397,2020,7,4,5,3.0
9921,177,2020,5,1,55,3.0
9922,1457,2019,9,2,21,4.0
9923,44,2019,4,5,79,4.0
9924,1439,2022,11,5,90,4.0
9925,260,2021,2,4,97,
9926,526,2019,6,2,120,4.0
9927,1416,2022,12,4,113,3.0
9928,1246,2021,11,3,143,4.0
9929,1564,2021,10,3,68,3.0
9930,1222,2024,8,3,27,5.0
9931,96,2021,7,3,24,3.0
9932,1680,2021,3,2,42,2.0
9933,432,2023,4,3,91,4.0
9934,273,2024,7,1,9,3.0
9935,1758,2023,4,4,144,5.0
9936,390,2021,4,4,149,4.0
9937,1073,2020,9,2,25,3.0
9938,972,2020,9,5,118,5.0
9939,1540,2019,6,4,90,2.0
9940,89,2023,4,4,73,4.0
9941,214,2023,3,4,111,5.0
9942,832,2021,4,2,87,3.0
9943,947,2024,4,4,49,5.0
9944,1577,2024,12,1,85,4.0
9945,1212,2022,4,5,21,4.0
9946,298,2020,11,3,39,4.0
9947,1958,2022,7,3,146,4.0
9948,920,2023,6,2,28,2.0
9949,1930,2022,4,1,90,1.0
9950,1980,2021,10,2,45,2.0
9951,104,2022,11,1,70,2.0
9952,1012,2024,12,3,38,3.0
9953,845,2021,10,2,86,3.0
9954,997,2020,2,5,84,1.0
9955,620,2022,11,4,93,3.0
9956,1118,2022,8,3,47,4.0
9957,985,2024,7,4,87,5.0
9958,373,2019,4,3,110,3.0
9959,578,2024,7,5,108,5.0
9960,295,2023,10,4,86,1.0
9961,1688,2023,8,4,45,3.0
9962,1355,2020,2,2,80,4.0
9963,776,2020,10,4,81,4.0
9964,792,2021,10,4,143,3.0
9965,159,2020,9,1,57,1.0
9966,580,2022,3,1,49,5.0
9967,1849,2023,4,4,113,
9968,63,2021,6,5,96,5.0
9969,293,2023,11,3,65,5.0
9970,1693,2023,10,2,1,4.0
9971,1041,2024,2,3,106,4.0
9972,65,2023,1,1,111,4.0
9973,980,2020,1,4,140,4.0
9974,1500,2019,12,1,76,3.0
9975,691,2024,11,2,78,4.0
9976,764,2023,3,3,32,5.0
9977,1263,2024,11,3,69,5.0
9978,1198,2021,7,5,1,4.0
9979,1806,2019,4,3,76,4.0
9980,496,2022,9,2,107,4.0
9981,553,2022,1,1,118,1.0
9982,311,2020,2,3,100,4.0
9983,1330,2021,4,1,121,3.0
9984,1067,2021,8,3,100,3.0
9985,694,2020,11,3,117,5.0
9986,1392,2023,7,3,66,4.0
9987,754,2021,6,2,91,1.0
9988,391,2024,8,5,96,4.0
9989,1080,2019,1,4,86,5.0
9990,873,2024,8,3,86,3.0
9991,811,2022,10,3,118,3.0
9992,890,2023,6,2,36,2.0
9993,1829,2020,8,2,48,4.0
9994,432,2019,4,4,78,3.0
9995,552,2020,12,3,97,2.0
9996,1131,2021,3,1,78,5.0
9997,94,2021,2,5,30,3.0
9998,292,2020,12,3,124,3.0
9999,1133,2019,7,2,82,5.0
10000,1020,2023,5,1,66,4.0
10001,1306,2023,10,2,132,3.0
10002,227,2019,4,3,66,4.0
10003,1708,2023,4,5,25,3.0
10004,972,2024,1,1,148,3.0
10005,311,2024,7,2,58,4.0
10006,624,2020,10,2,135,5.0
10007,455,2021,12,3,78,3.0
10008,905,2019,7,4,37,4.0
10009,939,2019,1,2,57,2.0
10010,868,2024,3,5,137,4.0
10011,923,2024,4,2,142,5.0
10012,1816,2020,11,4,21,4.0
10013,1919,2021,7,3,149,3.0
10014,980,2019,12,3,129,3.0
10015,1927,2023,11,4,98,4.0
10016,1637,2022,11,3,28,3.0
10017,1640,2020,4,4,88,3.0
10018,452,2024,7,3,64,4.0
10019,877,2019,1,4,19,3.0
10020,705,2020,5,1,148,4.0
10021,193,2023,4,3,91,3.0
10022,151,2021,0,4,15,4.0
10023,1245,2023,1,3,52,4.0
10024,842,2020,5,4,126,2.0
10025,1652,2022,1,5,67,4.0
10026,1338,2022,8,2,75,2.0
10027,171,2019,4,3,22,2.0
10028,1677,2020,3,4,17,3.0
10029,993,2020,2,1,147,4.0
10030,1132,2022,6,2,143,2.0
10031,1932,2021,3,2,15,4.0
10032,1281,2021,7,4,83,3.0
10033,45,2020,12,5,103,3.0
10034,355,2024,9,5,133,5.0
10035,853,2023,2,3,84,3.0
10036,75,2023,2,3,131,2.0
10037,335,2020,11,1,19,3.0
10038,1584,2023,11,5,3,3.0
10039,286,2020,5,5,70,3.0
10040,335,2021,6,3,40,4.0
10041,1010,2020,5,1,114,3.0
10042,183,2020,7,5,51,2.0
10043,512,2022,3,4,62,5.0
10044,1876,2020,12,5,81,5.0
10045,1263,2023,5,3,145,3.0
10046,1928,2022,3,2,11,3.0
10047,709,2024,4,2,83,2.0
10048,1233,2020,11,3,59,3.0
10049,478,2024,4,5,6,5.0
10050,758,2019,10,1,123,4.0
10051,350,2022,10,3,138,3.0
10052,1667,2021,12,5,26,4.0
10053,369,2023,2,2,114,3.0
10054,410,2019,5,3,106,4.0
10055,928,2020,11,4,106,4.0
10056,859,2020,2,3,70,3.0
10057,628,2024,1,3,49,4.0
10058,715,2022,1,4,11,2.0
10059,591,2019,1,2,6,3.0
10060,1826,2023,10,4,27,3.0
10061,1161,2020,5,5,80,4.0
10062,1840,2020,2,1,22,4.0
10063,1974,2021,9,1,103,4.0
10064,1302,2023,4,1,93,4.0
10065,1652,2024,2,4,52,4.0
10066,222,2019,12,2,14,5.0
10067,1899,2024,8,3,78,4.0
10068,965,2024,6,4,124,1.0
10069,1427,2020,12,3,60,3.0
10070,491,2022,3,3,121,3.0
10071,192,2021,8,4,43,2.0
10072,1770,2021,10,3,13,4.0
10073,899,2022,1,4,98,5.0
10074,277,2022,4,3,134,3.0
10075,1317,2021,2,3,133,5.0
10076,109,2021,7,2,144,4.0
10077,901,2021,9,4,17,4.0
10078,1409,2021,2,3,7,4.0
10079,1441,2019,2,4,86,3.0
10080,907,2021,6,3,143,4.0
10081,740,2023,5,4,150,5.0
10082,1677,2024,2,2,42,4.0
10083,370,2023,9,4,57,4.0
10084,150,2024,10,2,100,3.0
10085,314,2023,6,1,138,4.0
10086,1603,2022,5,3,27,4.0
10087,940,2023,2,2,147,4.0
10088,75,2024,4,1,123,4.0
10089,338,2020,7,2,11,3.0
10090,57,2019,12,5,127,3.0
10091,1629,2020,3,4,97,5.0
10092,923,2022,10,5,147,2.0
10093,137,2023,7,1,32,4.0
10094,443,2021,7,2,149,2.0
10095,1233,2024,4,2,8,2.0
10096,1188,2020,12,4,12,4.0
10097,1639,2021,1,5,68,4.0
10098,52,2024,3,3,99,3.0
10099,139,2020,4,3,26,3.0
10100,71,2023,7,1,41,4.0
10101,789,2019,6,3,59,3.0
10102,1455,2024,12,5,19,4.0
10103,1327,2020,3,3,27,3.0
10104,421,2022,7,3,23,3.0
10105,1315,2023,6,3,144,4.0
10106,1313,2021,4,3,141,3.0
10107,383,2022,1,2,95,2.0
10108,1500,2023,10,4,103,3.0
10109,845,2024,3,3,21,4.0
10110,119,2019,2,2,8,5.0
10111,782,2021,7,3,57,4.0
10112,1540,2024,2,1,148,3.0
10113,1393,2022,8,1,72,3.0
10114,537,2019,9,1,122,4.0
10115,1514,2019,3,4,56,2.0
10116,780,2023,1,2,47,2.0
10117,921,2021,2,5,122,4.0
10118,174,2023,1,2,71,4.0
10119,1995,2024,6,3,110,4.0
10120,1678,2019,5,4,109,4.0
10121,390,2021,10,2,110,4.0
10122,1122,2019,5,5,102,3.0
10123,1561,2024,8,3,122,4.0
10124,1010,2021,6,1,70,3.0
10125,422,2024,6,5,46,4.0
10126,1938,2020,9,2,77,5.0
10127,538,2019,7,2,49,3.0
10128,670,2024,7,4,7,4.0
10129,744,2022,6,2,55,5.0
10130,1782,2020,9,4,76,4.0
10131,1001,2023,4,1,79,2.0
10132,1440,2021,1,5,52,5.0
10133,1803,2019,6,3,109,4.0
10134,1858,2020,4,2,43,1.0
10135,1713,2023,11,5,98,3.0
10136,1816,2019,12,4,41,3.0
10137,1897,2021,3,4,148,3.0
10138,1983,2020,6,3,98,4.0
10139,1287,2023,6,3,84,4.0
10140,264,2024,3,2,65,5.0
10141,227,2023,1,3,114,4.0
10142,1593,2023,12,2,64,5.0
10143,633,2019,8,3,121,3.0
10144,1609,2024,5,1,24,2.0
10145,1870,2019,3,4,124,1.0
10146,1289,2021,6,2,145,4.0
10147,1529,2023,4,3,37,3.0
10148,558,2020,3,3,34,5.0
10149,870,2020,12,1,144,4.0
10150,1931,2019,8,2,61,2.0
10151,1634,2021,4,2,105,3.0
10152,409,2021,3,1,29,3.0
10153,1873,2021,10,4,65,3.0
10154,1000,2019,8,3,106,5.0
10155,1688,2020,11,3,135,3.0
10156,1043,2019,10,1,66,3.0
10157,1208,2020,5,3,12,2.0
10158,324,2022,8,2,63,5.0
10159,678,2019,5,1,97,4.0
10160,1446,2019,2,3,132,4.0
10161,1685,2022,1,3,126,3.0
10162,178,2022,1,1,114,3.0
10163,154,2024,12,1,25,4.0
10164,1387,2022,11,4,78,4.0
10165,895,2024,5,2,87,4.0
10166,1698,2023,11,2,71,4.0
10167,137,2022,9,5,139,4.0
10168,699,2021,2,2,144,4.0
10169,71,2019,3,3,32,3.0
10170,1419,2023,5,4,144,3.0
10171,1716,2024,10,2,127,2.0
10172,314,2021,8,3,106,3.0
10173,648,2021,5,3,58,3.0
10174,1692,2019,11,2,115,3.0
10175,83,2022,4,2,88,4.0
10176,1905,2020,11,5,135,5.0
10177,1774,2019,9,2,107,3.0
10178,306,2019,9,4,145,2.0
10179,278,2021,2,3,63,3.0
10180,1384,2021,2,3,13,5.0
10181,21,2021,12,3,74,5.0
10182,1012,2023,10,3,150,4.0
10183,132,2022,4,3,99,3.0
10184,1063,2023,11,3,106,4.0
10185,701,2020,4,4,94,5.0
10186,1413,2020,5,4,89,3.0
10187,1762,2022,4,2,10,3.0
10188,978,2019,6,1,62,4.0
10189,1284,2023,10,4,13,5.0
10190,1201,2020,2,2,51,4.0
10191,1970,2024,12,4,108,2.0
10192,462,2024,4,1,121,4.0
10193,478,2022,12,1,34,4.0
10194,758,2020,11,2,99,4.0
10195,1474,2021,7,1,34,4.0
10196,1731,2021,2,4,31,4.0
10197,557,2021,7,2,144,4.0
10198,220,2019,10,5,92,3.0
10199,1218,2020,12,2,30,3.0
10200,1196,2023,2,4,22,4.0
10201,750,2019,9,3,8,2.0
10202,369,2021,4,2,75,3.0
10203,1700,2024,9,4,16,3.0
10204,1694,2019,7,2,88,5.0
10205,1496,2024,11,3,66,4.0
10206,1159,2021,1,2,96,5.0
10207,523,2021,7,3,32,2.0
10208,807,2023,9,1,22,4.0
10209,137,2023,5,2,16,5.0
10210,500,2021,4,5,15,4.0
10211,901,2019,4,4,11,3.0
10212,874,2024,9,4,39,3.0
10213,161,2019,3,4,121,4.0
10214,1916,2024,12,3,92,3.0
10215,537,2021,3,4,38,3.0
10216,1019,2022,5,3,140,5.0
10217,931,2023,12,5,115,5.0
10218,939,2024,1,3,117,3.0
10219,1691,2019,5,3,135,4.0
10220,1493,2023,11,3,112,4.0
10221,1736,2022,4,1,144,4.0
10222,759,2021,4,2,50,4.0
10223,531,2021,1,5,129,5.0
10224,855,2023,2,3,17,3.0
10225,1123,2019,3,1,46,2.0
10226,674,2022,11,5,134,4.0
10227,921,2023,7,5,21,4.0
10228,302,2022,3,4,76,1.0
10229,1168,2021,10,2,52,4.0
10230,1428,2022,8,2,16,3.0
10231,1055,2022,4,4,36,4.0
10232,1747,2023,4,1,81,3.0
10233,1992,2023,3,2,95,4.0
10234,1812,2024,9,2,102,5.0
10235,186,2019,9,4,20,4.0
10236,1762,2020,8,2,48,5.0
10237,668,2024,6,5,16,4.0
10238,904,2022,7,4,2,4.0
10239,824,2021,11,5,59,3.0
10240,569,2022,7,2,94,4.0
10241,1755,2021,8,3,56,4.0
10242,1276,2024,3,3,7,4.0
10243,1934,2022,6,5,33,4.0
10244,1910,2021,1,2,65,4.0
10245,840,2022,6,2,54,4.0
10246,1455,2020,10,3,124,3.0
10247,1005,2023,9,3,90,4.0
10248,990,2020,11,2,150,4.0
10249,1480,2019,5,3,27,5.0
10250,1378,2019,10,2,56,3.0
10251,1824,2019,9,3,14,3.0
10252,1546,2019,9,1,4,3.0
10253,1245,2019,10,3,139,3.0
10254,1839,2020,6,2,74,4.0
10255,205,2024,5,1,99,3.0
10256,1527,2019,8,3,42,5.0
10257,785,2023,5,1,8,3.0
10258,867,2024,9,3,134,5.0
10259,1564,2023,11,3,99,4.0
10260,548,2021,1,3,107,4.0
10261,1768,2019,8,1,81,4.0
10262,1000,2021,6,1,61,5.0
10263,699,2022,2,3,64,4.0
10264,657,2023,3,1,115,5.0
10265,842,2019,10,1,35,4.0
10266,1886,2020,5,4,52,2.0
10267,206,2022,2,2,47,3.0
10268,1016,2023,9,3,79,4.0
10269,1671,2020,3,1,146,4.0
10270,945,2023,5,2,139,2.0
10271,1133,2023,3,4,82,3.0
10272,697,2021,9,4,31,2.0
10273,273,2022,12,2,142,3.0
10274,1279,2021,12,2,47,3.0
10275,1840,2023,1,3,54,4.0
10276,1041,2020,12,3,133,3.0
10277,865,2020,8,3,40,3.0
10278,259,2021,10,2,70,4.0
10279,1890,2020,1,5,138,3.0
10280,1739,2022,11,4,48,3.0
10281,1804,2024,4,3,94,5.0
10282,719,2021,5,5,6,3.0
10283,1251,2024,11,2,150,2.0
10284,866,2021,9,2,63,3.0
10285,470,2019,7,2,101,2.0
10286,412,2021,9,2,76,5.0
10287,768,2021,5,1,66,3.0
10288,1107,2019,12,5,61,3.0
10289,245,2021,1,4,3,4.0
10290,1405,2019,7,3,42,5.0
10291,916,2023,1,3,58,3.0
10292,1763,2022,6,2,56,5.0
10293,558,2020,7,1,42,3.0
10294,104,2019,11,3,97,3.0
10295,625,2022,12,3,125,5.0
10296,1947,2023,9,3,134,3.0
10297,644,2021,12,3,146,3.0
10298,1408,2024,2,5,98,5.0
10299,1687,2020,7,2,62,4.0
10300,569,2023,8,2,97,
10301,1286,2021,1,1,20,4.0
10302,409,2020,8,5,123,
10303,725,2020,1,3,81,4.0
10304,593,2021,8,3,25,4.0
10305,1345,2019,3,5,64,3.0
10306,1752,2022,12,3,46,4.0
10307,505,2021,4,2,53,4.0
10308,583,2023,8,2,8,4.0
10309,1642,2022,8,3,3,3.0
10310,926,2024,11,3,53,3.0
10311,1027,2019,5,5,46,4.0
10312,1412,2021,5,2,150,3.0
10313,276,2022,9,3,40,5.0
10314,1744,2020,1,1,50,1.0
10315,731,2023,7,4,138,3.0
10316,1318,2021,5,2,129,4.0
10317,865,2023,12,1,9,4.0
10318,1507,2024,7,2,13,3.0
10319,1224,2024,10,4,15,3.0
10320,347,2022,10,2,69,4.0
10321,376,2023,2,2,86,3.0
10322,1755,2024,8,2,53,3.0
10323,1040,2024,9,5,2,4.0
10324,552,2023,6,3,31,4.0
10325,287,2024,3,5,93,4.0
10326,257,2024,6,1,56,4.0
10327,1840,2020,1,3,19,4.0
10328,1953,2022,12,3,98,3.0
10329,787,2021,2,2,93,3.0
10330,404,2024,2,3,74,4.0
10331,838,2023,2,2,142,3.0
10332,274,2024,3,2,127,4.0
10333,1100,2021,3,2,6,4.0
10334,1253,2024,8,3,136,4.0
10335,1971,2019,2,3,8,2.0
10336,638,2024,9,3,73,3.0
10337,396,2020,5,4,136,3.0
10338,267,2022,5,3,148,3.0
10339,755,2023,7,3,4,4.0
10340,1203,2023,1,2,11,3.0
10341,134,2020,7,4,37,3.0
10342,1518,2022,7,1,42,4.0
10343,921,2022,9,2,42,2.0
10344,1587,2023,2,3,63,5.0
10345,928,2020,1,4,48,3.0
10346,312,2023,1,1,88,4.0
10347,43,2022,12,3,129,2.0
10348,1114,2023,5,1,82,3.0
10349,1079,2024,3,2,50,3.0
10350,1628,2021,2,3,86,5.0
10351,1755,2021,4,1,94,4.0
10352,323,2023,6,4,135,4.0
10353,630,2023,12,1,143,3.0
10354,416,2024,10,3,42,4.0
10355,214,2022,11,2,138,3.0
10356,5,2022,1,1,123,4.0
10357,165,2019,7,3,20,5.0
10358,1050,2021,6,2,84,3.0
10359,304,2020,3,1,23,4.0
10360,390,2024,6,1,74,3.0
10361,236,2019,8,2,7,3.0
10362,1449,2023,1,4,45,4.0
10363,1272,2024,12,4,89,4.0
10364,1925,2021,9,1,46,
10365,223,2023,12,2,2,3.0
10366,418,2022,2,2,59,3.0
10367,912,2023,1,3,82,4.0
10368,1299,2023,12,2,115,4.0
10369,261,2020,12,2,21,5.0
10370,424,2023,8,3,72,4.0
10371,844,2024,3,3,30,3.0
10372,37,2020,4,3,24,4.0
10373,791,2020,10,3,19,4.0
10374,1518,2020,12,1,114,4.0
10375,1054,2024,9,2,138,3.0
10376,869,2024,5,3,100,4.0
10377,976,2021,10,3,57,2.0
10378,1894,2024,4,2,143,4.0
10379,1041,2023,2,2,75,4.0
10380,1069,2021,5,2,80,4.0
10381,1862,2023,6,4,96,5.0
10382,315,2024,8,2,99,3.0
10383,192,2024,9,4,74,4.0
10384,900,2021,9,4,72,3.0
10385,638,2020,3,3,48,3.0
10386,406,2020,8,4,103,4.0
10387,240,2023,1,1,101,4.0
10388,1757,2023,12,1,66,2.0
10389,1229,2023,6,3,107,4.0
10390,1382,2019,12,3,21,4.0
10391,237,2024,11,5,63,4.0
10392,683,2019,3,3,149,4.0
10393,1242,2022,2,1,111,5.0
10394,1056,2024,11,2,109,4.0
10395,1390,2020,6,3,130,4.0
10396,1339,2022,2,3,92,4.0
10397,827,2024,8,3,100,5.0
10398,1566,2020,12,4,73,3.0
10399,520,2019,8,2,124,2.0
10400,161,2021,4,3,107,3.0
10401,1827,2023,5,1,79,4.0
10402,46,2022,4,3,20,3.0
10403,568,2021,7,4,121,2.0
10404,229,2022,6,3,49,3.0
10405,464,2019,5,3,54,3.0
10406,790,2021,3,2,19,4.0
10407,260,2024,1,5,33,5.0
10408,934,2021,10,3,19,4.0
10409,1855,2024,10,4,15,4.0
10410,273,2022,2,1,4,3.0
10411,1854,2024,3,2,45,1.0
10412,823,2022,6,3,114,3.0
10413,1185,2021,8,3,130,4.0
10414,884,2024,11,3,35,4.0
10415,634,2020,9,2,64,4.0
10416,219,2021,8,3,125,4.0
10417,1187,2023,9,2,107,4.0
10418,1834,2024,8,1,136,3.0
10419,1042,2020,12,3,64,2.0
10420,1199,2024,12,4,26,3.0
10421,1288,2021,6,2,22,3.0
10422,778,2021,1,5,107,5.0
10423,242,2019,12,5,4,5.0
10424,1014,2019,4,3,70,2.0
10425,1738,2022,4,4,53,4.0
10426,629,2022,2,3,138,2.0
10427,1743,2019,10,2,150,4.0
10428,1709,2024,3,1,73,3.0
10429,490,2022,12,2,88,3.0
10430,1151,2019,3,2,57,5.0
10431,1496,2024,1,5,117,4.0
10432,990,2020,8,5,45,4.0
10433,1399,2023,3,3,112,4.0
10434,1822,2023,4,3,136,2.0
10435,1255,2023,2,5,26,2.0
10436,1676,2023,8,4,34,4.0
10437,1602,2024,3,2,57,3.0
10438,1626,2019,9,5,125,3.0
10439,1705,2021,4,3,97,3.0
10440,452,2021,5,1,30,3.0
10441,37,2021,6,2,56,5.0
10442,307,2020,7,4,97,2.0
10443,500,2020,10,1,145,2.0
10444,1381,2024,2,4,68,4.0
10445,1020,2024,3,4,12,2.0
10446,938,2023,10,1,16,2.0
10447,19,2022,11,2,5,5.0
10448,1368,2021,6,3,19,4.0
10449,729,2023,1,1,62,5.0
10450,1522,2024,11,3,43,2.0
10451,226,2021,8,5,46,5.0
10452,591,2022,7,3,115,2.0
10453,110,2024,5,3,72,4.0
10454,570,2024,9,4,110,1.0
10455,1847,2020,4,5,82,4.0
10456,982,2020,5,5,31,3.0
10457,880,2020,10,1,143,3.0
10458,548,2019,5,1,72,2.0
10459,530,2023,12,3,126,3.0
10460,1335,2021,6,2,15,4.0
10461,1971,2019,7,3,128,3.0
10462,1494,2020,8,4,108,4.0
10463,1474,2022,9,5,38,4.0
10464,945,2024,7,2,119,4.0
10465,198,2022,5,4,112,2.0
10466,1448,2022,10,3,135,3.0
10467,1618,2020,9,3,32,4.0
10468,1021,2020,1,1,133,3.0
10469,184,2023,8,1,115,2.0
10470,1426,2023,11,4,51,4.0
10471,1843,2024,7,3,53,4.0
10472,450,2022,12,4,39,4.0
10473,319,2020,5,1,72,3.0
10474,1478,2022,3,2,135,3.0
10475,664,2024,6,1,126,5.0
10476,1431,2020,2,3,22,5.0
10477,1407,2024,1,3,20,5.0
10478,534,2024,7,3,9,3.0
10479,85,2023,1,1,93,4.0
10480,1112,2022,1,1,48,4.0
10481,816,2021,6,2,115,4.0
10482,1711,2024,3,1,115,1.0
10483,716,2019,3,5,30,3.0
10484,500,2023,7,2,105,5.0
10485,1721,2021,4,2,115,4.0
10486,1472,2022,8,4,149,3.0
10487,1237,2021,6,5,109,4.0
10488,1908,2019,3,3,54,4.0
10489,1566,2024,9,2,150,5.0
10490,1733,2023,12,3,42,4.0
10491,1599,2022,9,1,121,4.0
10492,804,2019,3,1,57,3.0
10493,125,2023,7,4,141,5.0
10494,1215,2024,2,4,118,5.0
10495,1530,2023,1,2,90,5.0
10496,1984,2020,2,4,33,4.0
10497,1364,2020,10,3,29,3.0
10498,1137,2021,12,3,143,3.0
10499,1152,2019,8,2,121,3.0
10500,231,2022,11,5,77,5.0
10501,15,2021,5,2,132,5.0
10502,91,2022,1,2,118,4.0
10503,1810,2024,11,1,59,4.0
10504,1581,2022,9,3,125,4.0
10505,521,2021,8,5,120,4.0
10506,848,2023,1,1,72,4.0
10507,968,2021,12,1,3,3.0
10508,494,2023,1,5,112,4.0
10509,846,2024,1,3,51,2.0
10510,696,2024,1,5,55,3.0
10511,1390,2022,12,4,108,2.0
10512,1515,2021,10,4,122,3.0
10513,197,2021,2,3,14,3.0
10514,931,2022,6,2,124,1.0
10515,1983,2024,7,3,44,5.0
10516,1737,2024,7,2,85,3.0
10517,1588,2022,3,3,131,3.0
10518,1470,2020,1,3,33,3.0
10519,9,2021,1,1,34,4.0
10520,1949,2020,11,3,146,5.0
10521,1471,2020,8,2,56,4.0
10522,1778,2019,12,4,143,3.0
10523,1818,2023,11,1,54,2.0
10524,510,2023,3,3,93,4.0
10525,28,2020,2,2,77,4.0
10526,1319,2023,8,1,148,5.0
10527,918,2019,3,3,83,4.0
10528,42,2020,9,3,76,5.0
10529,542,2020,12,4,70,2.0
10530,1983,2019,12,2,57,3.0
10531,727,2023,4,4,67,4.0
10532,523,2019,6,1,70,4.0
10533,1310,2021,9,3,115,4.0
10534,1330,2021,3,3,7,2.0
10535,665,2022,7,1,76,4.0
10536,1699,2020,5,1,83,5.0
10537,1161,2021,7,2,113,4.0
10538,321,2023,8,2,100,4.0
10539,650,2021,11,2,65,4.0
10540,1696,2024,6,5,17,1.0
10541,179,2021,4,2,56,5.0
10542,25,2023,1,4,39,4.0
10543,1314,2019,9,5,31,2.0
10544,884,2024,10,2,109,3.0
10545,506,2021,5,4,72,4.0
10546,945,2024,11,5,120,4.0
10547,368,2023,6,2,21,3.0
10548,749,2023,6,3,148,3.0
10549,468,2019,1,4,72,4.0
10550,1173,2022,7,4,38,
10551,1348,2023,8,4,55,2.0
10552,1830,2023,6,2,127,3.0
10553,136,2021,7,1,107,4.0
10554,654,2022,7,3,26,2.0
10555,529,2020,9,2,149,5.0
10556,1159,2021,2,3,20,5.0
10557,1067,2021,7,3,42,5.0
10558,1755,2019,6,3,110,3.0
10559,1839,2024,5,4,80,2.0
10560,1546,2022,6,3,67,3.0
10561,398,2020,9,3,139,4.0
10562,82,2024,12,5,120,3.0
10563,1799,2023,3,2,145,3.0
10564,1886,2023,1,3,43,3.0
10565,501,2024,5,2,128,4.0
10566,94,2021,4,3,32,3.0
10567,1362,2021,1,4,121,3.0
10568,1178,2022,6,5,83,3.0
10569,1778,2024,7,3,90,4.0
10570,1151,2023,11,4,18,
10571,1521,2023,9,2,132,3.0
10572,1573,2023,6,3,42,3.0
10573,20,2019,8,4,90,3.0
10574,297,2021,4,3,25,3.0
10575,1561,2021,2,4,139,3.0
10576,359,2021,7,4,49,3.0
10577,413,2024,6,2,115,1.0
10578,1505,2021,4,4,115,4.0
10579,410,2024,11,3,83,3.0
10580,300,2024,7,3,19,1.0
10581,27,2021,7,5,42,4.0
10582,939,2020,9,3,92,3.0
10583,1274,2023,4,2,81,4.0
10584,1464,2024,7,4,88,4.0
10585,1812,2021,11,2,38,4.0
10586,1303,2020,8,4,81,4.0
10587,1513,2022,11,5,13,2.0
10588,422,2024,1,4,73,3.0
10589,681,2022,9,3,14,2.0
10590,608,2021,8,5,100,3.0
10591,131,2021,11,3,86,4.0
10592,1938,2023,12,1,128,3.0
10593,483,2021,2,4,70,2.0
10594,898,2023,6,4,25,3.0
10595,714,2024,12,4,36,3.0
10596,89,2023,10,3,123,4.0
10597,1807,2024,2,1,144,3.0
10598,440,2023,7,1,10,5.0
10599,201,2024,5,2,102,3.0
10600,685,2019,9,4,73,4.0
10601,288,2021,7,3,39,3.0
10602,1999,2020,4,2,77,4.0
10603,378,2024,6,2,141,4.0
10604,606,2020,12,2,30,
10605,543,2024,5,3,126,5.0
10606,53,2023,3,4,14,5.0
10607,26,2019,2,5,109,3.0
10608,1026,2023,2,3,12,5.0
10609,466,2021,1,2,10,5.0
10610,168,2020,1,2,6,3.0
10611,583,2024,7,3,121,2.0
10612,549,2023,7,3,87,4.0
10613,849,2023,10,2,104,3.0
10614,1985,2020,8,2,24,2.0
10615,614,2022,3,4,139,3.0
10616,1410,2021,8,3,122,4.0
10617,1537,2022,6,3,74,3.0
10618,102,2021,3,3,135,5.0
10619,1003,2022,8,3,22,4.0
10620,898,2023,8,2,44,3.0
10621,1016,2020,6,4,8,3.0
10622,344,2019,2,1,25,3.0
10623,931,2019,1,2,127,3.0
10624,246,2024,10,3,62,1.0
10625,1892,2024,2,3,97,4.0
10626,1175,2023,4,3,133,5.0
10627,70,2019,9,5,115,3.0
10628,1012,2022,6,2,60,4.0
10629,1853,2021,10,2,53,3.0
10630,1486,2020,5,1,17,5.0
10631,546,2021,11,1,125,3.0
10632,1785,2023,5,4,148,4.0
10633,372,2024,1,3,76,4.0
10634,494,2024,9,2,75,3.0
10635,310,2020,8,3,128,4.0
10636,1846,2022,12,4,52,2.0
10637,1434,2022,2,5,61,3.0
10638,1036,2020,7,2,135,3.0
10639,1336,2021,9,3,57,5.0
10640,518,2021,5,2,140,3.0
10641,142,2019,4,4,25,4.0
10642,1692,2021,4,5,75,2.0
10643,1929,2021,1,3,74,3.0
10644,72,2020,8,3,47,3.0
10645,104,2022,10,3,145,4.0
10646,1120,2023,6,3,73,3.0
10647,87,2019,1,3,132,2.0
10648,1444,2021,10,4,33,3.0
10649,1891,2019,11,5,53,3.0
10650,560,2023,8,4,72,4.0
10651,589,2024,2,2,85,5.0
